author|title|content
lanacion.com|"""Alexa, llamá a la enfermera"": los asistentes de voz llegan a los hospitales"|En Los Angeles, un hospital prueba con la instalación de parlantes que permiten dialogar con el asistente digital de Amazon, y pedirle que llame a la enfermería o ponga música   Crédito: Shutterstock  En febrero de 2018 el hospital Cedars-Sinai de Los Angeles… [+1793 chars]
lanacion.com|La revolución en el cielo y la tierra|En el ocaso del mandato del Presidente Macri, se presiente una incertidumbre sobre los resultados de su gobierno en la población argentina. Existe una sensación que el único punto de juicio sobre las actuaciones de los últimos cuatro años confluye alrededor d… [+5270 chars]
lanacion.com|"Martín Redrado: ""Vamos a convivir con la inflación alta hasta julio"""|"El economista y extitular del Banco Central,   Martín Redrado,  participó de   Terapia de Noticias,  programa emitido en   LN+  y dio sus propios pronósticos sobre   inflación.  ""En el año, diciembre 2018 a diciembre 2019, vemos un 32,5%"", indicó.  Para Redra… [+937 chars]"
lanacion.com|Expoagro exhibe desde hoy lo mejor de la innovación en el campo|Maquinaria agrícola, semillas, bancos y automotrices, entre otros rubros, se presentarán, hasta el viernes próximo, en el predio ferial de San Nicolás   Fuente: Archivo  SAN NICOLÁS (De nuestros enviados especiales).- La mayor muestra agroindustrial a cielo a… [+5233 chars]
lanacion.com|Volvió a caer el valor del trigo en EE.UU.|Crédito: ALFIERI MAURO  Cerró con quitas del 2,4% en las bolsas de Chicago y de Kansas  El cambio de escenario en el mercado mundial de trigo es un hecho. A diferencia de lo que ocurrió en el inicio del ciclo 2018/2019, con cosechas reducidas por el mal clima… [+2078 chars]
lanacion.com|Bonadio procesó a Cristina por apropiarse de textos históricos|Manuscrito de una carta que San Martín dirigió a Bernardo OHiggins por la Batalla de Maipú   Crédito: Crédito: Archivo Nacional de Chile  El juez entendió que la expresidenta conocía el origen ilegal de una carta de San Martín que tenía en su poder  Encubrimi… [+4883 chars]
lanacion.com|Jorge Aguirre: el primer dandy del fotoperiodismo argentino|Crédito: Jorge Aguirre  Más de cien imágenes callejeras en blanco y negro que conforman la obra artística del fotógrafo argentino integran la muestra que abre la temporada en la galería de Los Arcos  En 1982 el Centro Editor de América Latina reunió en un sol… [+7149 chars]
lanacion.com|"Tras el triunfo, Gutiérrez le envió señales a la Casa Rosada para ""trabajar en equipo"""|A diferencia de las críticas que había lanzado durante la campaña, el gobernador mostró sintonía con Macri   Fuente: LA NACION - Crédito: Hernán Zenteno  Tras el amplio triunfo en las elecciones provinciales, el gobernador reelecto de Neuquén, Omar Gutiérrez,… [+3373 chars]
lanacion.com|La ola de protestas le tuerce el brazo al longevo líder de Argelia|Manifestantes celebran en las calles de Argel la decisión de Buteflika  Buteflika cedió y anunció que no se presentará a un quinto mandato  ARGEL.- Después de una ola de protestas sin precedente, el presidente de   Argelia  , Abdelaziz Buteflika, cedió finalm… [+3871 chars]
lanacion.com|Sí, no es no|De pie frente a un cajero automático, el hombre vacila entre la incredulidad y la ofuscación. Ingresa su tarjeta de débito en la máquina, pulsa el botón de extracción y lee en el display que no puede realizar esa operación. En la pantalla siguiente se le cons… [+995 chars]
lanacion.com|Hacia un debate necesario|En la Argentina de 2019 es necesario reemplazar la ley N° 22.278, sancionada en la última dictadura militar, por un régimen que ofrezca respuestas más eficaces frente a adolescentes que delinquen, fomente el sentido de la responsabilidad y promueva su reinser… [+3326 chars]
lanacion.com|Ayuda para ludópatas y urbanización de bajoautopistas, ejes de la agenda legislativa|Fuente: Archivo  Los diputados de Cambiemos intentarán este año aprobar un programa de asistencia y prevención de la adicción al juego; también, el desarrollo de locales y oficinas en predios ociosos  Luego de que durante 2018 se creara La Grande de la Ciudad… [+4822 chars]
lanacion.com|Rumores de nuevos dueños para la FM RQP|Martina Soto Pose, exconductora de la emisora   Crédito: Instagram  El viernes se confirmó que la FM RQP 104.3   se quedó sin conductores (Martina Soto Posse y Gonzalito Rodríguez eran sus nombres principales), y que su frecuencia quedaba automatizada. Es dec… [+2503 chars]
lanacion.com|Ricky Gervais y su humor a prueba de balas están de vuelta|"El cómico dirigió, escribió y protagoniza la serie   Crédito: Netflix  En la cáustica After Life es un hombre con ""demasiada"" honestidad  MADRID (El País).- De estrella y revolucionario de la televisión a principios de este siglo con   The Office a fichaje mi… [+3318 chars]"
lanacion.com|El recomendado: la reivindicación del pequeño formato|None
lanacion.com|Juicio por el femicidio de Nadia Arrieta|"Comenzó el juicio contra un peluquero, Maximiliano Montiel, de 39 años, acusado del femicidio de Nadia Arrieta, comerciante degollada en su local de Villa Tesei, Hurlingham, en marzo de 2018.  Montiel, acusado de ""homicidio calificado por haber sido cometido … [+367 chars]"
lanacion.com|"Martín Salvetti: los secretos del docente que compite por el ""Nobel de educación"""|El profesor Martín Salvetti es el único argentino finalista de esta edición del Global Teacher Prize   Fuente: LA NACION - Crédito: Fernando Massobrio  El profesor dirige la radio de una escuela técnica de Temperley; el proyecto, junto a otros, logró bajar la… [+7261 chars]
lanacion.com|"Pablo Moyano presiona a Cristina: ""Su silencio está paralizando al PJ"""|"El camionero le pidió a la expresidenta una definición sobre su candidatura y llamó a una ""gran PASO""   Fuente: Archivo  Con el calendario electoral en marcha y cuando restan cinco meses para las elecciones primarias de agosto, el sindicalista camionero   Pab… [+2992 chars]"
lanacion.com|Nuevo intento por modificar la ley para financiar a los partidos|El Gobierno y un sector del PJ quieren permitir el aporte de privados   Fuente: Archivo  La tercera será la vencida. Con esa consigna,   Cambiemos  y el PJ apuestan a llevar mañana al recinto del   Senado  el proyecto que modifica la ley de financiamiento de … [+2483 chars]
lanacion.com|Donde hubo un bosque|Fuente: Reuters - Crédito: Edición fotográfica Dante Cosenza  MUMBAI, INDIA.- En 1972, Ursula K. Le Guin editaba   The Word for World is Forest, traducida aquí como   El nombre del mundo es bosque. En esa novela, un planeta llamado Athshe, donde existen puebl… [+703 chars]
lanacion.com|Críticas al Gobierno en el almuerzo de Lavagna y Tinelli|Se reunieron en el domicilio del conductor, quien volvió a elogiar al economista   Fuente: LA NACION - Crédito: Alfredo Sabat  Luego de los elogios de   Marcelo Tinelli  durante el fin de semana, el exministro de Economía   Roberto Lavagna   visitó ayer al co… [+4479 chars]
lanacion.com|Malditos, perversos, degenerados: los films que el Ente prohibió|Fuego, de la dupla Isabel Sarli (aquí junto a Alba Mujica) y Armando Bó, se verá precedida de los siete minutos censurados al film Macunaíma, de Joaquim de Andrade  Para conmemorar los cincuenta años de la instauración de la censura en nuestro país, la Lugone… [+5268 chars]
lanacion.com|Miradas en la frontera|La mirada inversa. Qué regocijo cuando la descubrimos en obras más o menos lejanas; qué inquietud cuando toca de cerca.  Recuerdo el placer de leer novelas como   Mañana tendré 20 años, del franco-congoleño Alain Mabanckou. Nacido en Point-Noire, República de… [+3563 chars]
lanacion.com|De los lectores: cartas & mails|Resulta un insulto al pueblo argentino el empeño del senador Pichetto de impedir el desafuero de Cristina Kirchner, ignorando los múltiples pedidos de la Justicia. Su pretensión de garantizar los derechos constitucionales de la expresidenta, argumentando que … [+6232 chars]
lanacion.com|La derrota en Neuquén generó dudas sobre la unidad peronista|El gobernador Gutiérrez y Koopmann, su compañero de fórmula, anteanoche   Fuente: Archivo  A contramano de la paridad que indicaban las encuestas, Rioseco quedó lejos de Gutiérrez; el FPV obtuvo menos votos que en las legislativas de 2017 a pesar de la alianz… [+5298 chars]
lanacion.com|Venezuela: la falta de agua y los saqueos agravan el apagón|Los ciudadanos más necesitados de Caracas utilizan el contaminado río Guaire para abastecerse  La falla eléctrica que sufren la mayoría de las ciudades del país caribeño afecta la vida cotidiana en todas sus facetas; no se sabe cuánto tiempo más se extenderá … [+4982 chars]
lanacion.com|Más que una fractura provincial, un desafío al liderazgo de Macri|Si fuera la primera vez que ocurre podría hablarse de casualidad. Pero la reiteración de episodios debilita la hipótesis. El macrismo siempre se impone una autoflagelación después de lograr algún respiro. ¿Vocación o impericia? La lógica se repite con demasia… [+4804 chars]
lanacion.com|Una década de indiferencia|La Corte Suprema de la Nación publicó los temas para tratar este año, entre ellos una causa que remite al defensor del Pueblo de la Nación c/Anses, con relación a la igualdad de derechos de los jubilados en su remuneración, presentada en febrero de 2009. A fi… [+4289 chars]
lanacion.com|Triple frontera: tras una década de idas y venidas, el gran golpe se pone en marcha|Pedro Pascal, Garret Hedlund, Charlie Hunnam y Ben Affleck, en peligro en una selva muy distinta a la proyectada originalmente   Crédito: Netflix  Tras haber provocado polémica en nuestro país hace una década por el posible retrato pesadillesco de Ciudad del … [+8813 chars]
lanacion.com|Comenzaron a juzgar a Ricardo Jaime por los subsidios al Belgrano Cargas|El juicio iba a incluir la investigación por sus bienes y la compra de trenes chatarra, pero esa parte se suspendió por la salud de un acusado  El detenido exsecretario de Transporte de la Nación en el kirchnerismo   Ricardo Jaime,  enfrentó un nuevo juicio o… [+1682 chars]
lanacion.com|El oficialismo rechaza la citación de Moreau al juez federal Ramos Padilla|El legislador kirchnerista lo convocó a la Comisión de Libertad de Expresión por el caso que involucra a D'Alessio y a periodistas  El oficialismo y   el PJ no kirchnerista anticiparon que no concurrirán mañana a la convocatoria que realizó el presidente de l… [+1627 chars]
lanacion.com|Los expertos ven signos alentadores, pero miran inquietos al dólar y la inflación|Creen que el fin de la estabilidad cambiaria y la suba de las tasas podrían retrasar la recuperación   Fuente: Archivo - Crédito: LUIS ACOSTA  El   optimismo que tienen en el Ministerio de Hacienda sobre que la economía se encontraría en etapa de recuperación… [+4334 chars]
lanacion.com|Las empresas, aún muy cautelosas a la hora de contratar más empleados|Ocho de cada diez no harán cambios en el segundo trimestre; subas en el agro y la construcción; bajas en industria y comercio   Fuente: Archivo  Para abril, mayo y junio, el trimestre en el que el Gobierno espera ver una recuperación de la actividad económica… [+3997 chars]
lanacion.com|Brexit: May obtiene concesiones de la UE antes de un voto clave|Theresa May, al dejar ayer Downing Street   Crédito: Victoria Jones / DPA  Downing Street estima que permitirán que se apruebe hoy su proyecto  PARÍS.- En un último intento de salvar su acuerdo de   Brexit  antes del voto crucial de hoy en el Parlamento, la p… [+4565 chars]
lanacion.com|Trump pide fondos para los militares y recortes sociales|Fuente: AFP  Pelosi desestimó impulsar el juicio político al presidente  WASHINGTON.- En lo que se espera sea un nuevo capítulo de su pelea con los legisladores demócratas, el presidente norteamericano,   Donald Trump  , reclamó ayer al Congreso en el proyect… [+2198 chars]
lanacion.com|La desnuclearización coreana|Las expectativas de poder encontrar un camino común que permita alcanzar el objetivo central de desnuclearizar efectivamente la península coreana quedaron esta vez claramente frustradas, tras la reciente reunión cumbre entre los líderes de los Estados Unidos … [+1631 chars]
lanacion.com|Impuesto al viento|La iniciativa de establecer un impuesto al viento en la provincia de Chubut no es una broma. Tampoco es novedosa: hace unos años, el entonces gobernador de la Rioja Luis Beder Herrera propuso cobrar un impuesto al sol por el desarrollo de centrales fotovoltai… [+4512 chars]
lanacion.com|"Los ""hijos del poder"", entre la victimización y la responsabilidad"|En una reciente entrevista, el hijo del narcotraficante colombiano Pablo Escobar explicó que, aunque a muchos les costara entenderlo, su padre se preocupó de que la familia no se viera involucrada en las atrocidades que él cometía. Hay opiniones divididas al … [+7133 chars]
lanacion.com|Boca tiene un aliado invisible en cada comienzo de Copa Libertadores: la Bombonera|Tevez y Alfaro saben del potencial de Boca como local   Fuente: FotoBAIRES  Se dice que la Bombonera es un sitio temido, sobre todo en la Copa Libertadores. Un arma fundamental para que Boca pueda salir de momentos incómodos. Su arranque en la presente edició… [+4515 chars]
lanacion.com|Real Madrid viaja al pasado: vuelve Zidane y le ofrece a Solari el filial o la cantera|Solari tuvo una abrupta despedida   Fuente: AFP - Crédito: Javier Soriano  Real Madrid  quiere retroceder el reloj, volver al pasado que lo hizo sentir tan pleno y feliz, borrar este presente perturbador e inestable. Por eso lo fue a buscar y contrató a   Zin… [+6058 chars]
lanacion.com|La crisis que atraviesa Cambiemos|Editorial Caros Pagni - La crisis de Cambiemos  27:46  ¿Porqué interesaba tanto la elección de Neuquén? Porque es la provincia donde está radicada   Vaca Muerta,  un gran yacimiento de hidrocarburos no convencionales. Neuquén ha emitido mucha deuda que está e… [+7429 chars]
lanacion.com|"Macri, sobre el motochorro que robó un Rolex: ""Pido a la Justicia que cuide a los ciudadanos y no a los delincuentes"""|"El Presidente se expresó vía Twitter y opinó: ""Necesitamos que actúen pensando en los ciudadanos para que esto no se siga repitiendo""   Fuente: AFP - Crédito: Juan Mabromata  El presidente de la Nación,   Mauricio Macri,  manifestó su opinión vía Twitter sobr… [+2376 chars]"
lanacion.com|Crisis económica, buena cosecha y apoyo a Macri: de qué se habló en la cena de Expoagro|Vidal en la mesa principal, con Fernán Saguier (SA LA NACION) y Jorge Rendo (Clarín)   Crédito: Santiago Hafford  SAN NICOLÁS.- Expectativa por la cosecha que se avecina, el ineludible tema de la marcha de la economía y los ojos puestos en las próximas elecci… [+7081 chars]
lanacion.com|Sergio Denis se accidentó en pleno recital y está delicado|La noticia comenzó a circular en las redes y fue confirmada con la aparición de los primeros videos del hecho: Sergio Denis se accidentó en pleno recital y tuvo que ser trasladado de urgencia a un hospital.
lanacion.com|La inauguración de Expoagro, en fotos|Los comentarios publicados son de exclusiva responsabilidad de sus autores y las consecuencias derivadas de ellos pueden ser pasibles de sanciones legales. Aquel usuario que incluya en sus mensajes algún comentario violatorio del reglamento será eliminado e i… [+162 chars]
lanacion.com|Aerolíneas suspende temporalmente los vuelos con sus Boeing tras la tragedia en Etiopía|Boeing 737 MAX 8. de Aerolíneas Argentina, despegando en Aeroparque   Fuente: LA NACION - Crédito: Rodrigo Néspolo  Aerolíneas Argentinas,  a partir de un comunicado, anuncia que a partir de hoy suspende temporalmente las operaciones comerciales de sus avione… [+3228 chars]
lanacion.com|Entre el Super Rugby y el Mundial, los equipos buscan la fórmula mágica|Tomás Lezana, uno de los siete Jaguares que el sábado, en Johannesburgo, jugaron por primera vez en la temporada   Crédito: Christian Kotze  La única vez que Crusaders falló en clasificarse a los playoffs en los últimos 17 años fue en 2015. Ese equipo, no obs… [+5228 chars]
lanacion.com|"Vidal sostuvo que las retenciones son ""distorsiones"" de ""emergencia"""|En San Nicolás, donde se llevará a cabo Expoagro 2019, María Eugenia Vidal habló a los productores agropecuarios   Fuente: LA NACION - Crédito: Santiago Hafford  SAN NICOLÁS.- Como en ningún otro lugar,   María Eugenia Vidal  jugó de local. En el comienzo del… [+3968 chars]
lanacion.com|"Carrió: ""Ramos Padilla va a tener que ir preso porque participó de una operación para entorpecer la Justicia”"|Fuente: Archivo  En medio del reciente triunfo del Movimiento Popular Neuquino (MPN) y la ruptura de Cambiemos en Córdoba, la diputada   Elisa Carrió  respaldó a   Mario Negri  . De cara a octubre, Carrió apoyó nuevamente a   Mauricio Macri  , aunque desestim… [+2301 chars]
lanacion.com|¿Por qué se quebró Cambiemos en Córdoba?|Los comentarios publicados son de exclusiva responsabilidad de sus autores y las consecuencias derivadas de ellos pueden ser pasibles de sanciones legales. Aquel usuario que incluya en sus mensajes algún comentario violatorio del reglamento será eliminado e i… [+162 chars]
lanacion.com|Según FOPEA, las agresiones a mujeres periodistas aumentaron un 58% en 2018|En 2018 un equipo periodístico de LN+ fue agredido mientras cubrían el allanamiento a la casa de Cristina en El Calafate   Fuente: Archivo  El Monitoreo de Libertad de Expresión del Foro de Periodismo Argentino (   FOPEA  ) contabilizó en su informe anual del… [+2774 chars]
lanacion.com|Está muy enfermo y añoraba volver a la cancha de Boca: gracias a su hijo, el domingo cumplió su sueño|Eduardo pensó que no volvería más a pisar la Bombonera debido a sus problemas de salud   Crédito: Gentileza Gabriel Martín  Gabriel Martín es socio e hincha de Boca. Empezó a ir a la cancha del xenieze con su papá Eduardo cuando tenía 11 años. Hoy, Gabriel ti… [+6540 chars]
lanacion.com|La grieta del tenis: Djokovic, enfrentado con Federer y Nadal por el poder de la ATP|"Otros tiempos: risas entre Djokovic, Nadal y Federer   Fuente: AFP - Crédito: Matthew Stockman  ""La política del tenis está en crisis"". Fiel a sus orígenes, el suizo   Roger Federer  , en general, se mantuvo al margen de los conflictos durante su carrera, bus… [+6757 chars]"
Redacción LA NACION|Imputaron a 43 padres por las tomas de colegios que hicieron sus hijos|Los chicos toman los colegios y los padres los apoyan  El fiscal porteño Carlos Rolero Santurian imputó a 43 padres de alumnos de ocho colegios de Capital Federal   por las tomas que realizaron sus hijos el años pasado.  Los padres fueron denunciados por la P… [+2131 chars]
lanacion.com|"Ojea llamó a ""dar un corte radical"" al problema de los abusos sexuales en la Iglesia"|"Oscar Ojea, emitió una fuerte homilía a sus pares.   Fuente: AFP - Crédito: EITAN ABRAMOVICH  El presidente del Episcopado, Oscar Ojea, llamó a ""dar un corte radical"" a las situaciones de abusos sexuales en la Iglesia, al encabezar esta noche en Pilar la aper… [+2485 chars]"
lanacion.com|Jimena Barón tuvo que dar datos de Daniel Osvaldo en el jardín de Morrison... ¡Y mirá lo que puso!|La actriz y cantante apeló a la honestidad brutal   Crédito: Instagram  Comenzaron las clases y con ellas las tareas de los padres de cumplir con todo lo que piden en el colegio de los chicos. Como toda madre y padre,   Jimena Barón  se encargó de preparar lo… [+1080 chars]
lanacion.com|Macri anunciará mañana el proyecto de ley que prevé exenciones impositivas para la economía del conocimiento|El proyecto de ley de economía del conocimiento continúa y amplía la ley de promoción del software   Fuente: AP - Crédito: Natacha Pisarenko  Después de que impusiera   retenciones a la exportación de servicios de hasta $4 por cada dólar vendido al exterior, … [+2496 chars]
lanacion.com|La tasa siguió en alza pero pierde eficacia para frenar al dólar|El dólar volvió a cerrar al alza hoy en la plaza local pese que el Banco Central (BCRA) convalidó un nuevo aumento de casi 200 puntos (de 57,89 a 59,86% anual) en la tasa de referencia de la economía y que algunos operadores esperaban su retroceso tras un res… [+4364 chars]
lanacion.com|Imágenes exclusivas: Pampita nos presenta a su nuevo novio Mariano Balcarce|Javier Iturrioz celebró sus 52 años con una fiesta para 350 invitados en el Yacht Club Puerto Madero, y la modelo se mostró muy bien acompañada   Crédito: Tadeo Jones  Fue el antidomingo perfecto. Y tuvo los condimentos para convertirse en una noche para el r… [+8818 chars]
lanacion.com|Pampita Ardohain y Mariano Balcarce, a los besos en un boliche porteño|Fuente: LA NACION - Crédito: Gerardo Viercovich  La relación entre   Pampita Ardohain  y Mariano Balcarce marcha viento en popa. La modelo y el empresario no tienen pudor a la hora de demostrar su amor y no se esconden de la gente. Este fin de semana fueron j… [+1364 chars]
lanacion.com|"Confesiones de una adicta al sexo: ""Llegué a tener relaciones con seis tipos en una noche, pero cambié por mi hijo"""|Lauirie Woodruff es una joven británica que relató en un libro cómo su obsesión por lo sexual controlaba su vida   Crédito: Instagram  Laurie Woodruff es una mujer de 30 años de la localidad de Sheffield, en Gran Bretaña, que pasa sus horas entre el estudio y… [+4187 chars]
lanacion.com|Video: la emoción de un padre al recibir la camiseta de su equipo con el nombre de su hija futbolista|"El fútbol transmite pasiones inexplicables que se heredan de generación en generación. Y los sueños que inundan las tribunas cada fin de semana se comparten, tal como le sucedió a la futbolista española Maite ""Mai"" Garde, quien anhelaba jugar con   Osasuna  ,… [+1579 chars]"
lanacion.com|A 30 años del nacimiento de la Web, su fundador, Tim Berners-Lee, pide una declaración universal que la proteja y defienda a los usuarios|Tim Berners-Lee, el creador de la Web  Tim Berners-Lee, el creador de la World Wide Web, difundió una carta a propósito de los 30 años de la creación de la Web, que reproducimos aquí.   Hoy, 30 años después de   mi propuesta original para crear un sistema de … [+6554 chars]
lanacion.com|River blinda a su nueva joya: cuánto subió la cláusula de rescisión en el contrato de Cristian Ferreira|Cristian Ferreira, la nueva joya de River   Fuente: FotoBAIRES  La ebullición que produjo el auspicioso presente de   Cristian Ferreira  obligó a River a accionar rápido para evitar futuros conflictos. A sabiendas del potencial que tiene el joven cordobés de … [+2258 chars]
lanacion.com|"En Houston, Dujovne y Lopetegui lucieron logros en Vaca Muerta en busca de la esquiva ""lluvia de inversiones"""|El ministro de Hacienda, Nicolás Dujovne, brindó un discurso en el IAPG; lo acompañó el secretario de Energía, Gustavo Lopetegui  WASHINGTON.-   Nicolás Dujovne  aterrizó en Houston con la tranquilidad que generó, para el oficialismo, la derrota del kirchneri… [+3826 chars]
lanacion.com|"Cande Tinelli: ""Trato de no leer las cosas negativas, me quedo con lo bueno"""|Tiene un perfil muy alto en las redes sociales, sin embargo, en cuanto a apariciones televisivas, siempre se mantuvo al margen. Invitada por Vero Lozano a su programa,   Candelaria Tinelli  hizo una rara aparición en la pantalla chica, en donde habló de su fa… [+3628 chars]
lanacion.com|Respaldan la investigación sobre las coimas en las obras del tren Sarmiento|La Cámara Federal rechazó planteos de De Vido y de las constructoras Iecsa y Odebrecht, que pidieron la nulidad de los documentos acumulados en Brasil   Fuente: LA NACION  La Cámara Federal porteña rechazó ayer los planteos de las defensas del exministro Juli… [+3199 chars]
lanacion.com|Macri -Vidal: pedido de disculpas por la ayuda que no llegó a Buenos Aires|Crédito: Prensa Gobernación  LA PLATA.-El presidente Mauricio Macri visitó esta mañana la Casa de Gobierno de la provincia de Buenos Aires para participar de una reunión de Gabiente junto a María Eugenia Vidal. En esta capital, sorprendió con una frase que pa… [+1918 chars]
lanacion.com|"""Creo que Lavagna puede ser un gran candidato a presidente"", dijo Marcelo Tinelli tras el almuerzo con el exministro"|Después de reunirse con el dirigente del PJ, el conductor televisivo mostró su apoyo   Fuente: LA NACION - Crédito: Gerardo Viercovich  Tras el almuerzo que mantuvo con el exministro de Economía,   Roberto Lavagna,  el conductor televisivo   Marcelo Tinelli  … [+777 chars]
lanacion.com|"Susana Giménez, sobre la gestión de Macri: ""La gente está triste, no le alcanza la guita"""|Fuente: LA NACION - Crédito: Gerardo Viercovich  Susana Giménez  ofreció una larga entrevista para el programa de Angel de Brito en la emisora que debutó hoy, CNN Radio. Allí se refirió al año electoral y no ahorró en críticas hacia la gestión del presidente … [+2112 chars]
lanacion.com|Matías Morla dio a entender que hay un cuarto hijo de Maradona en Cuba|El abogado de Maradona conoció a un chico que podría también ser hijo de El Diez   Luego de que trascendiera la noticia de que   Diego Maradona  iba a reconocer   a tres hijos en Cuba, una nueva noticia sobre los herederos no reconocidos del crac futbolístico… [+1818 chars]
lanacion.com|Peligra el compromiso de Jennifer Lopez y Alex Rodriguez|Un deportista acusa a Rodriguez de haberle sido infiel a la cantante latina por Twitter    Crédito: The Grosby Group  Jennifer Lopez  y Alex Rodriguez   se comprometieron con un anillo de diamantes que, se estima, está valuado en 4.5 millones de dólares. Pero… [+2024 chars]
lanacion.com|"Pichetto: ""Se empiezan a caer las caretas, Cristina no supera el 25%"""|"El jefe del bloque de senadores justicialistas   Miguel Pichetto  se reunió este lunes con el gobernador   Juan Schiaretti  , quien completó así encuentros con todos los precandidatos a presidente de Alternativa Federal.  ""Se empiezan a caer las caretas: la c… [+1590 chars]"
lanacion.com|Cinco siglos después, España y Portugal se pelean por la primera vuelta al mundo|La conmemoración del V centenario de la expedición resucita la vieja polémica de la participación de ambos países en la vuelta al mundo  MADRID.- Nada como una hazaña -o su conmemoración- para agitar nacionalismos. Eso es lo que ocurre ahora entre historiador… [+3376 chars]
lanacion.com|Serrat y Sabina volverán a la Argentina con su gira No hay dos sin tres|Una buena noticia para su público, que no perdía las esperanzas de volver a verlos juntos sobre un escenario   Fuente: Archivo  La leyenda escrita conjuntamente por   Joan Manuel Serrat y   Joaquín Sabina tendrá un nuevo episodio en la Argentina este año.   A… [+849 chars]
lanacion.com|"Vidal pidió ""humildad"" y recordar que a muchos ""les cuesta llegar a fin de mes"""|"Durante el encuentro nacional de PRO, María Eugenia Vidal pidió este lunes a la dirigencia oficialista tener ""humidad"" al momento de encarar la campaña y tener en cuenta que ""hay muchas familias a las que les cuesta llegar a fin de mes"".  Así, la gobernadora … [+2606 chars]"
